"","x","y","var1.pred","var1.var","optional"
"110",181340,333300,5.5691326075194,0.123209931293196,TRUE
"111",181380,333300,5.58853461955214,0.131853868246929,TRUE
"112",181420,333300,5.59774507995044,0.162348858203266,TRUE
"113",181460,333300,5.60075611199286,0.214402698443759,TRUE
"114",180820,333260,6.87077211180045,0.11055075956627,TRUE
"115",180860,333260,6.75163491702753,0.115925966171073,TRUE
"116",180900,333260,6.57171832669309,0.127231252099426,TRUE
"117",180940,333260,6.37949944190816,0.114792647376822,TRUE
"118",180980,333260,6.19253298410918,0.0988288094560407,TRUE
"119",181020,333260,6.02628443084923,0.114822880745915,TRUE
"120",181060,333260,5.88789105507675,0.111120098373985,TRUE
"121",181100,333260,5.76727036385164,0.119228880539729,TRUE
"122",181140,333260,5.66301071374503,0.130169833895901,TRUE
"123",181180,333260,5.57769118699923,0.142406424180485,TRUE
"124",181220,333260,5.51938061117031,0.147353039485552,TRUE
"125",181260,333260,5.4951131258344,0.145984353707451,TRUE
"126",181300,333260,5.5021604213152,0.140740672089955,TRUE
"127",181340,333260,5.53182021334153,0.130744823014239,TRUE
"128",181380,333260,5.57825415516965,0.102237942020211,TRUE
"129",181420,333260,5.58448421877969,0.141773900127838,TRUE
"130",181460,333260,5.58481038269057,0.205144347609088,TRUE
"131",180780,333220,6.75894336604215,0.152130084727466,TRUE
"132",180820,333220,6.7141978030911,0.118747031611854,TRUE
"133",180860,333220,6.58890890720126,0.122689140759087,TRUE
"134",180900,333220,6.41988396598091,0.132444457695935,TRUE
"135",180940,333220,6.24772148057077,0.123339114105957,TRUE
"136",180980,333220,6.08238596058663,0.111133098869262,TRUE
"137",181020,333220,5.9338325685154,0.109004628279517,TRUE
"138",181060,333220,5.80708191331854,0.0923232969981433,TRUE
"139",181100,333220,5.68618706503629,0.0971406656423013,TRUE
"140",181140,333220,5.57692883989515,0.10948438559302,TRUE
"141",181180,333220,5.48415676385613,0.130993981403133,TRUE
"142",181220,333220,5.4222563302522,0.134203298813029,TRUE
"143",181260,333220,5.40697414343433,0.140376981099675,TRUE
"144",181300,333220,5.43058207760079,0.148968702696518,TRUE
"145",181340,333220,5.47232152856153,0.14830082571477,TRUE
"146",181380,333220,5.51676053967908,0.14344887436006,TRUE
"147",181420,333220,5.54189116588256,0.167578300554696,TRUE
"148",181460,333220,5.5567349001422,0.216400515844991,TRUE
"149",181500,333220,5.57460186548528,0.268832231539188,TRUE
"150",180780,333180,6.6122455729801,0.147488492235852,TRUE
"151",180820,333180,6.51894290334876,0.132830056912052,TRUE
"152",180860,333180,6.39115251725217,0.130266944202821,TRUE
"153",180900,333180,6.24690670614625,0.135678238413435,TRUE
"154",180940,333180,6.10148339544515,0.133238869702997,TRUE
"155",180980,333180,5.95832018064133,0.116297339453218,TRUE
"156",181020,333180,5.82456258891689,0.10211875014497,TRUE
"157",181060,333180,5.7066976804554,0.114367164024811,TRUE
"158",181100,333180,5.59419055739497,0.115940715060017,TRUE
"159",181140,333180,5.48693209588719,0.118438752733995,TRUE
"160",181180,333180,5.39090717693512,0.120000239735709,TRUE
"161",181220,333180,5.31592878709194,0.103749587170743,TRUE
"162",181260,333180,5.31587878382361,0.123154512511995,TRUE
"163",181300,333180,5.35713705069865,0.15301226649743,TRUE
"164",181340,333180,5.40671784479985,0.168219969275872,TRUE
"165",181380,333180,5.45456201421059,0.179418256491663,TRUE
"166",181420,333180,5.49350806032063,0.201466834177039,TRUE
"167",181460,333180,5.52337336407443,0.237754456471269,TRUE
"168",181500,333180,5.55202411329901,0.281425921813083,TRUE
"169",181540,333180,5.58321125005473,0.327057566659822,TRUE
"170",180780,333140,6.47335378773666,0.126635356853299,TRUE
"171",180820,333140,6.34848162687563,0.123074922185086,TRUE
"172",180860,333140,6.20386242010982,0.111850677826682,TRUE
"173",180900,333140,6.08286915015126,0.128765518311671,TRUE
"174",180940,333140,5.96330748400803,0.137270911177743,TRUE
"175",180980,333140,5.84061722288573,0.123365488052903,TRUE
"176",181020,333140,5.72309182203819,0.110463639436908,TRUE
"177",181060,333140,5.6158524437504,0.128005673189445,TRUE
"178",181100,333140,5.51157281206747,0.134533682426632,TRUE
"179",181140,333140,5.41014894457775,0.127739161377981,TRUE
"180",181180,333140,5.31745455072638,0.108290522950338,TRUE
"181",181220,333140,5.2590991105022,0.105333073805412,TRUE
"182",181260,333140,5.26166630000055,0.130040479950709,TRUE
"183",181300,333140,5.30075045394243,0.161791637672133,TRUE
"184",181340,333140,5.35004884523206,0.183651547884056,TRUE
"185",181380,333140,5.40136790026477,0.201756476643797,TRUE
"186",181420,333140,5.44935855856516,0.224714502356366,TRUE
"187",181460,333140,5.49234186240356,0.256209155635451,TRUE
"188",181500,333140,5.53113686271635,0.294424564535287,TRUE
"189",181540,333140,5.57029200724292,0.335951868235391,TRUE
"190",180740,333100,6.48839784678772,0.121136705492998,TRUE
"191",180780,333100,6.36114462409655,0.10602625733933,TRUE
"192",180820,333100,6.2209123730931,0.120187501956902,TRUE
"193",180860,333100,6.06700044900396,0.106910066437028,TRUE
"194",180900,333100,5.95803194678509,0.131098734543461,TRUE
"195",180940,333100,5.85254934177704,0.144319525739322,TRUE
"196",180980,333100,5.74433460068279,0.138430035613687,TRUE
"197",181020,333100,5.64094082547985,0.131026832630772,TRUE
"198",181060,333100,5.54372229830018,0.136613188880427,TRUE
"199",181100,333100,5.44924434318941,0.142877220969557,TRUE
"200",181140,333100,5.35876009910108,0.134937896645708,TRUE
"201",181180,333100,5.27832579904818,0.109494109851891,TRUE
"202",181220,333100,5.23709772997452,0.122047075602499,TRUE
"203",181260,333100,5.23711007448109,0.149513915271029,TRUE
"204",181300,333100,5.26409783871564,0.17293556902877,TRUE
"205",181340,333100,5.30672773142948,0.192313839733414,TRUE
"206",181380,333100,5.35820093691467,0.211551582317423,TRUE
"207",181420,333100,5.41186307057178,0.235679362328819,TRUE
"208",181460,333100,5.46506657373295,0.266728206498935,TRUE
"209",181500,333100,5.51457471440825,0.303472224176225,TRUE
"210",180700,333060,6.5558765647175,0.158973254475383,TRUE
"211",180740,333060,6.43191594346153,0.137049706946324,TRUE
"212",180780,333060,6.28950380171412,0.133755669758428,TRUE
"213",180820,333060,6.14008158491274,0.141450585252049,TRUE
"214",180860,333060,5.99668909610328,0.144421610828483,TRUE
"215",180900,333060,5.87407880642068,0.151449616902307,TRUE
"216",180940,333060,5.76700860008292,0.153508348984474,TRUE
"217",180980,333060,5.66836400252376,0.141022706160692,TRUE
"218",181020,333060,5.57671015250607,0.120541456285022,TRUE
"219",181060,333060,5.48962596673522,0.127928213291503,TRUE
"220",181100,333060,5.40800308017949,0.144756823148637,TRUE
"221",181140,333060,5.33278759757295,0.147313190427314,TRUE
"222",181180,333060,5.27005424597066,0.143076980147039,TRUE
"223",181220,333060,5.23163567793601,0.149615665384115,TRUE
"224",181260,333060,5.22240207261509,0.164345125329685,TRUE
"225",181300,333060,5.23903537641032,0.177594546464029,TRUE
"226",181340,333060,5.27427107682883,0.190218549943296,TRUE
"227",181380,333060,5.32378594324334,0.208029410971794,TRUE
"228",181420,333060,5.38172739095934,0.234554907286663,TRUE
"229",181460,333060,5.44245560907259,0.268728709351806,TRUE
"230",181500,333060,5.50244208703143,0.307572333340639,TRUE
"231",180700,333020,6.52533116042469,0.14057628587504,TRUE
"232",180740,333020,6.38757585639603,0.14240317485058,TRUE
"233",180780,333020,6.23328341475421,0.152630826725411,TRUE
"234",180820,333020,6.07787665413136,0.161511592001465,TRUE
"235",180860,333020,5.931085244056,0.165806030974217,TRUE
"236",180900,333020,5.80302673240194,0.166545039961856,TRUE
"237",180940,333020,5.6943333695653,0.16108495284614,TRUE
"238",180980,333020,5.6024251264416,0.14323003451749,TRUE
"239",181020,333020,5.524282987226,0.10943675235635,TRUE
"240",181060,333020,5.44969980888555,0.122262398633116,TRUE
"241",181100,333020,5.38209916764638,0.144827937192125,TRUE
"242",181140,333020,5.32304583926748,0.152021244148087,TRUE
"243",181180,333020,5.27134300687856,0.155697944718898,TRUE
"244",181220,333020,5.23317147483468,0.162577556032441,TRUE
"245",181260,333020,5.21497494568209,0.169138828685931,TRUE
"246",181300,333020,5.22021587627747,0.170966813616732,TRUE
"247",181340,333020,5.2482807328719,0.1733561261621,TRUE
"248",181380,333020,5.29624667534533,0.189933405132416,TRUE
"249",181420,333020,5.35880606485793,0.223062354907898,TRUE
"250",181460,333020,5.42654157379812,0.264448543713276,TRUE
"251",180660,332980,6.58818989011137,0.135934916908682,TRUE
"252",180700,332980,6.49432773786138,0.10093304017566,TRUE
"253",180740,332980,6.33268825193545,0.13546892707515,TRUE
"254",180780,332980,6.17178707380811,0.158688344323944,TRUE
"255",180820,332980,6.01528670431125,0.170533931767702,TRUE
"256",180860,332980,5.86639015582364,0.173100906786792,TRUE
"257",180900,332980,5.73327587191551,0.169848648436905,TRUE
"258",180940,332980,5.62492843193903,0.163612041801685,TRUE
"259",180980,332980,5.54031240645812,0.153493798810968,TRUE
"260",181020,332980,5.47262351974477,0.141800315416503,TRUE
"261",181060,332980,5.41570912288936,0.141597702543048,TRUE
"262",181100,332980,5.36746354996862,0.14437657539861,TRUE
"263",181140,332980,5.32559564827204,0.141565559007973,TRUE
"264",181180,332980,5.28146024371258,0.147581499638941,TRUE
"265",181220,332980,5.24044841087434,0.160292894238316,TRUE
"266",181260,332980,5.21447530509576,0.164935242110204,TRUE
"267",181300,332980,5.20803952857058,0.155407851923955,TRUE
"268",181340,332980,5.22571121261698,0.139514255306169,TRUE
"269",181380,332980,5.27466303757581,0.159100329613946,TRUE
"270",181420,332980,5.34398077822997,0.207968606632529,TRUE
"271",181460,332980,5.41883348054966,0.259669388426536,TRUE
"272",180660,332940,6.51620465288634,0.129289923709748,TRUE
"273",180700,332940,6.39322684260874,0.112842370532608,TRUE
"274",180740,332940,6.24419753362569,0.135007264515863,TRUE
"275",180780,332940,6.09237981068373,0.159474186035783,TRUE
"276",180820,332940,5.94199805502665,0.17073361778263,TRUE
"277",180860,332940,5.79611396345365,0.168289853663269,TRUE
"278",180900,332940,5.66215746862682,0.158465572775252,TRUE
"279",180940,332940,5.55418021165917,0.153662913241291,TRUE
"280",180980,332940,5.47985554025621,0.155704418925303,TRUE
"281",181020,332940,5.4268487802386,0.156060928618503,TRUE
"282",181060,332940,5.38623342645507,0.152253564490008,TRUE
"283",181100,332940,5.35714006770791,0.139147264400689,TRUE
"284",181140,332940,5.33886595350997,0.112130074689614,TRUE
"285",181180,332940,5.29736092683833,0.125066094067067,TRUE
"286",181220,332940,5.25018960629735,0.152607152016658,TRUE
"287",181260,332940,5.21989663751177,0.1612755864876,TRUE
"288",181300,332940,5.20758615740786,0.148141082110224,TRUE
"289",181340,332940,5.21424578671861,0.111789149195945,TRUE
"290",181380,332940,5.26554894778413,0.142634228477837,TRUE
"291",181420,332940,5.34074557154433,0.20542177536363,TRUE
"292",180620,332900,6.57698517917634,0.142011023539173,TRUE
"293",180660,332900,6.4375713970714,0.11965802085465,TRUE
"294",180700,332900,6.27468359135413,0.103159116164762,TRUE
"295",180740,332900,6.1402357276462,0.132026484123918,TRUE
"296",180780,332900,6.00362281869683,0.158593805858807,TRUE
"297",180820,332900,5.8630309953319,0.167273484005441,TRUE
"298",180860,332900,5.721059809424,0.157003074733187,TRUE
"299",180900,332900,5.58338704617677,0.131805450200879,TRUE
"300",180940,332900,5.48203899359251,0.125959395884686,TRUE
"301",180980,332900,5.42645771159987,0.146196151248585,TRUE
"302",181020,332900,5.38660353659027,0.156092483847663,TRUE
"303",181060,332900,5.35830346419055,0.15358167112469,TRUE
"304",181100,332900,5.33982894898748,0.137812200026167,TRUE
"305",181140,332900,5.32730994172105,0.114222076457462,TRUE
"306",181180,332900,5.29582870606917,0.124222028586414,TRUE
"307",181220,332900,5.25596433537141,0.151464095196118,TRUE
"308",181260,332900,5.22972650924314,0.165697002535237,TRUE
"309",181300,332900,5.22110716311836,0.164115140594708,TRUE
"310",181340,332900,5.23469505334593,0.157957608454603,TRUE
"311",181380,332900,5.27990364813383,0.179176036920056,TRUE
"312",181420,332900,5.35127484579751,0.226246715762087,TRUE
"313",180620,332860,6.57130187145011,0.105663448735372,TRUE
"314",180660,332860,6.39402101665617,0.110194643764259,TRUE
"315",180700,332860,6.20513751137924,0.109261279884995,TRUE
"316",180740,332860,6.06030254591304,0.13678900300919,TRUE
"317",180780,332860,5.92465032835714,0.160076806458903,TRUE
"318",180820,332860,5.78983004746346,0.165310682760397,TRUE
"319",180860,332860,5.65705052067079,0.151156476553518,TRUE
"320",180900,332860,5.52565132257478,0.119525893504395,TRUE
"321",180940,332860,5.43311109219821,0.111439629496557,TRUE
"322",180980,332860,5.3915786794215,0.13633438873199,TRUE
"323",181020,332860,5.35744224025326,0.147791085946933,TRUE
"324",181060,332860,5.33247975633646,0.148166630647358,TRUE
"325",181100,332860,5.31698208945308,0.134688142253519,TRUE
"326",181140,332860,5.30379381789682,0.11687047682876,TRUE
"327",181180,332860,5.28261985345726,0.126937297001502,TRUE
"328",181220,332860,5.25895510454483,0.153318836238394,TRUE
"329",181260,332860,5.2426485092059,0.175053203897972,TRUE
"330",181300,332860,5.24190764410457,0.188013506321575,TRUE
"331",181340,332860,5.26098743018504,0.199558657894304,TRUE
"332",181380,332860,5.30481395651899,0.222241671527847,TRUE
"333",180620,332820,6.56492059804437,0.116461916735285,TRUE
"334",180660,332820,6.37072630879496,0.121793499917863,TRUE
"335",180700,332820,6.17362919337205,0.133467722305185,TRUE
"336",180740,332820,6.00370351652653,0.149012467445798,TRUE
"337",180780,332820,5.8597745844835,0.16318929420097,TRUE
"338",180820,332820,5.72978982687725,0.164995568178008,TRUE
"339",180860,332820,5.61103643802084,0.151474075240417,TRUE
"340",180900,332820,5.50650136141153,0.131272110369126,TRUE
"341",180940,332820,5.42647049867488,0.123887376338264,TRUE
"342",180980,332820,5.37396905065109,0.125871000921912,TRUE
"343",181020,332820,5.33707015158701,0.129707622162152,TRUE
"344",181060,332820,5.31207255164969,0.13769437440442,TRUE
"345",181100,332820,5.29705722894797,0.127211193143839,TRUE
"346",181140,332820,5.28927134853176,0.0912965440118199,TRUE
"347",181180,332820,5.27497384974525,0.113732812764173,TRUE
"348",181220,332820,5.26428813578026,0.151836584432536,TRUE
"349",181260,332820,5.25956353262972,0.184671737849107,TRUE
"350",181300,332820,5.26708962168407,0.209859536214894,TRUE
"351",181340,332820,5.29140884091915,0.232337389192734,TRUE
"352",181380,332820,5.33585397926173,0.258691179015942,TRUE
"353",180580,332780,6.73222967255482,0.142918668496454,TRUE
"354",180620,332780,6.56211947849409,0.130371289827866,TRUE
"355",180660,332780,6.35310824044269,0.128592753971986,TRUE
"356",180700,332780,6.13643215172328,0.134284638397139,TRUE
"357",180740,332780,5.95049432713757,0.147921284749962,TRUE
"358",180780,332780,5.80127529279242,0.161756442337514,TRUE
"359",180820,332780,5.67829864713394,0.163249131358131,TRUE
"360",180860,332780,5.57363006793454,0.147358760186315,TRUE
"361",180900,332780,5.48809250711455,0.119706141587828,TRUE
"362",180940,332780,5.41248846276324,0.113528550169761,TRUE
"363",180980,332780,5.35396221721984,0.108777539049375,TRUE
"364",181020,332780,5.31774301924974,0.100841927907406,TRUE
"365",181060,332780,5.2934135609116,0.131298520771311,TRUE
"366",181100,332780,5.28175032789206,0.13136458726743,TRUE
"367",181140,332780,5.27521506233512,0.10809113942484,TRUE
"368",181180,332780,5.27139498012227,0.103192554091931,TRUE
"369",181220,332780,5.27426253384467,0.154972359040493,TRUE
"370",181260,332780,5.28242033847771,0.196255282600688,TRUE
"371",181300,332780,5.29756131412518,0.22951634430145,TRUE
"372",181340,332780,5.32691027354647,0.258976083518478,TRUE
"373",180580,332740,6.75863046374314,0.12287717460616,TRUE
"374",180620,332740,6.56970339107833,0.117012291504814,TRUE
"375",180660,332740,6.33652966223044,0.11118713601498,TRUE
"376",180700,332740,6.08832984877977,0.108664164997502,TRUE
"377",180740,332740,5.89436403263292,0.132063797078481,TRUE
"378",180780,332740,5.74564638082193,0.1559618096326,TRUE
"379",180820,332740,5.62871897857716,0.162011904674793,TRUE
"380",180860,332740,5.53393295331053,0.146861589363001,TRUE
"381",180900,332740,5.45647573327031,0.111794977423386,TRUE
"382",180940,332740,5.37705250303691,0.106121982489094,TRUE
"383",180980,332740,5.31513797502478,0.111623032731746,TRUE
"384",181020,332740,5.28785071350921,0.119996716100531,TRUE
"385",181060,332740,5.27530086130537,0.139463962309187,TRUE
"386",181100,332740,5.27214122639318,0.144934536383942,TRUE
"387",181140,332740,5.27432252838371,0.136464491134887,TRUE
"388",181180,332740,5.27973207840271,0.140466414971529,TRUE
"389",181220,332740,5.29217851191052,0.174050834268884,TRUE
"390",181260,332740,5.3117607350199,0.212742200566605,TRUE
"391",181300,332740,5.3349771691203,0.248554998046976,TRUE
"392",181340,332740,5.36858442698897,0.281731192277196,TRUE
"393",180540,332700,6.90170486555307,0.110163599816973,TRUE
"394",180580,332700,6.75642552152808,0.108557834568497,TRUE
"395",180620,332700,6.55571276901807,0.105074855432416,TRUE
"396",180660,332700,6.30523956210823,0.0960682994569285,TRUE
"397",180700,332700,6.02666311352978,0.0928989983382309,TRUE
"398",180740,332700,5.84071492948484,0.121864393429653,TRUE
"399",180780,332700,5.70233938295094,0.153136492572979,TRUE
"400",180820,332700,5.58444180091784,0.164888808839195,TRUE
"401",180860,332700,5.48893674724079,0.157328768684216,TRUE
"402",180900,332700,5.4063708721387,0.137261433581521,TRUE
"403",180940,332700,5.32409034226233,0.115622843490406,TRUE
"404",180980,332700,5.26025305308235,0.100685906200806,TRUE
"405",181020,332700,5.2585504795474,0.130684547161662,TRUE
"406",181060,332700,5.26374933772238,0.150610471443208,TRUE
"407",181100,332700,5.271100252871,0.158334811107335,TRUE
"408",181140,332700,5.28337665681883,0.16065841320889,TRUE
"409",181180,332700,5.29901166200335,0.171152978199838,TRUE
"410",181220,332700,5.31897961306158,0.196672819813566,TRUE
"411",181260,332700,5.34699795696,0.230775004507982,TRUE
"412",181300,332700,5.37865307661112,0.2666779654652,TRUE
"413",180540,332660,6.83656937499781,0.132235146727201,TRUE
"414",180580,332660,6.69140029844824,0.129661084608716,TRUE
"415",180620,332660,6.49192106897441,0.127596258191781,TRUE
"416",180660,332660,6.24340455306418,0.116843326933569,TRUE
"417",180700,332660,5.96270358313521,0.0909086353200623,TRUE
"418",180740,332660,5.80815342326377,0.126908647502576,TRUE
"419",180780,332660,5.67971135418106,0.15752890554101,TRUE
"420",180820,332660,5.55883170486071,0.170718374672086,TRUE
"421",180860,332660,5.45432682548539,0.168568395681642,TRUE
"422",180900,332660,5.369791262374,0.155510457182865,TRUE
"423",180940,332660,5.29756152768996,0.134913141134979,TRUE
"424",180980,332660,5.2501618725062,0.12285798778745,TRUE
"425",181020,332660,5.24892899955155,0.143310595913357,TRUE
"426",181060,332660,5.26325819555022,0.15764049726496,TRUE
"427",181100,332660,5.27920161442536,0.161661124420108,TRUE
"428",181140,332660,5.29978665827431,0.166016868410099,TRUE
"429",181180,332660,5.32492205851711,0.181792801518054,TRUE
"430",181220,332660,5.35205536760782,0.20999148863964,TRUE
"431",181260,332660,5.38548362238927,0.245244486168587,TRUE
"432",181300,332660,5.42345003428622,0.282644873160938,TRUE
"433",180500,332620,6.87133969445631,0.132185915963298,TRUE
"434",180540,332620,6.76869450673951,0.136504849340946,TRUE
"435",180580,332620,6.62614736358087,0.14347605502749,TRUE
"436",180620,332620,6.43904098552692,0.146769785136286,TRUE
"437",180660,332620,6.21902171994592,0.142321877350036,TRUE
"438",180700,332620,5.9959565698507,0.13695333789247,TRUE
"439",180740,332620,5.81753383121698,0.149477500777682,TRUE
"440",180780,332620,5.67454118596384,0.16677369878092,TRUE
"441",180820,332620,5.54874107796499,0.175057394429123,TRUE
"442",180860,332620,5.43615624151278,0.174114955923541,TRUE
"443",180900,332620,5.34917658234602,0.167550413970405,TRUE
"444",180940,332620,5.28958910939676,0.15927006674522,TRUE
"445",180980,332620,5.25819747817778,0.156086281396008,TRUE
"446",181020,332620,5.25501456974719,0.16020746167618,TRUE
"447",181060,332620,5.27025586855923,0.159925391876997,TRUE
"448",181100,332620,5.29257571613937,0.150694212419493,TRUE
"449",181140,332620,5.31932452041326,0.149417068115781,TRUE
"450",181180,332620,5.35132910015489,0.175131589741706,TRUE
"451",181220,332620,5.38661936918715,0.214119227747742,TRUE
"452",181260,332620,5.42389716275597,0.255680097752363,TRUE
"453",180460,332580,6.92371728135206,0.111246083283261,TRUE
"454",180500,332580,6.81357330860688,0.104616261600285,TRUE
"455",180540,332580,6.71154755827857,0.122613127369999,TRUE
"456",180580,332580,6.57345370148317,0.142228460563747,TRUE
"457",180620,332580,6.40391476266746,0.155103398512029,TRUE
"458",180660,332580,6.21212952940298,0.159799211485857,TRUE
"459",180700,332580,6.01534960171216,0.162197490411202,TRUE
"460",180740,332580,5.83554281868363,0.167337372188316,TRUE
"461",180780,332580,5.67827424537269,0.172087932104955,TRUE
"462",180820,332580,5.5422099616567,0.171902005062429,TRUE
"463",180860,332580,5.42552032454634,0.168334041220451,TRUE
"464",180900,332580,5.33574363391361,0.1666579373104,TRUE
"465",180940,332580,5.28357650722434,0.168376189793856,TRUE
